fe_idx	fe_device_idx	fe_user_idx	fe_event_type	fe_event_value	fe_raw_data	fe_analysis_result	fe_timestamp
45345	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.077485854984445,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.077485854984445,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:04:49
45346	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47396151266360675,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47396151266360675,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:04:52
45347	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.558314907297984,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.558314907297984,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:04:54
45348	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.068638893595676,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.068638893595676,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:04:57
45349	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47794130134303714,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47794130134303714,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:00
45350	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.529284624678496,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.529284624678496,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:02
45351	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.066546039200176,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.066546039200176,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:05
45352	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.746617635207798,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.746617635207798,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:05
45353	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4752457981773546,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4752457981773546,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:08
45354	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.532047729307266,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.532047729307266,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:10
45355	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.041811569300933,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.041811569300933,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:13
45356	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4730820793957662,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4730820793957662,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:18
45357	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.553377683852801,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.553377683852801,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:20
45358	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.057232760075351,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.057232760075351,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:22
45359	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47183446560987363,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47183446560987363,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:26
45360	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.759305884020449,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.759305884020449,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:26
45361	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.553745542209612,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.553745542209612,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:28
45362	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.057785915545992,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.057785915545992,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:30
45363	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4765542260702773,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4765542260702773,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:33
45364	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.566152427208323,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.566152427208323,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:36
45365	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.049358635204555,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.049358635204555,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:38
45366	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4704808207803808,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4704808207803808,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:41
45367	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.547146080273649,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.547146080273649,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:44
45368	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.037707877218338,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.037707877218338,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:46
45369	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.762214172896336,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.762214172896336,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:47
45370	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47367050002557676,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47367050002557676,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:49
45371	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.521063038373342,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.521063038373342,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:51
45372	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.041608009798551,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.041608009798551,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:54
45373	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4773291778616624,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4773291778616624,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:05:57
45374	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.554151354058519,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.554151354058519,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:00
45375	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.044560495862186,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.044560495862186,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:02
45376	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.803235140719494,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.803235140719494,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:04
45377	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.46736648991392826,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.46736648991392826,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:04
45378	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.5557056755212955,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.5557056755212955,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:08
45379	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.068048261564115,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.068048261564115,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:10
45380	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.46689425691855035,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.46689425691855035,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:12
45381	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.754065261623509,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.754065261623509,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:17
45382	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.94165904446308,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.94165904446308,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:18
45383	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.169816080636053,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.169816080636053,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:18
45384	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.46477675281897746,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.46477675281897746,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:20
45385	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.709795103145325,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.709795103145325,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:25
45386	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.14532873494943,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.14532873494943,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:26
45387	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4701110659273695,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4701110659273695,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:28
45388	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.765052216938869,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.765052216938869,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:30
45389	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.6360590681959195,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.6360590681959195,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:33
45390	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.140579743206672,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.140579743206672,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:33
45391	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47000115954790544,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47000115954790544,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:36
45392	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.5840134684386555,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.5840134684386555,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:41
45393	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.128948715774413,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.128948715774413,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:41
45394	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.764393729315259,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.764393729315259,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:43
45395	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47398875463727563,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47398875463727563,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:46
45396	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.610728870668339,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.610728870668339,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:49
45397	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.112480009538189,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.112480009538189,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:49
45398	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4742892125755134,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4742892125755134,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:54
45399	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.143876460746583,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.143876460746583,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:57
45400	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.591516658542503,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.591516658542503,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:06:57
45401	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47296271787371325,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47296271787371325,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:02
45402	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.7622809212734865,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.7622809212734865,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:04
45403	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.224315720954678,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.224315720954678,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:05
45404	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.691591156809096,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.691591156809096,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:05
45405	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.47381611731404405,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.47381611731404405,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:10
45406	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.055533562359585,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.055533562359585,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:15
45407	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":6.0336522187202775,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":6.0336522187202775,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:15
45408	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4712486109766303,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4712486109766303,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:18
45409	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":9.173229415626963,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":9.173229415626963,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:23
45410	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.586304764463506,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.586304764463506,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:23
45411	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":7.741199975700255,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":7.741199975700255,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:23
45412	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.4737469512544692,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.4737469512544692,"confidence":1,"probabilities":[0,0,0]}	2026-01-09 10:07:26
